#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
100 7.16106695685272 -60.026451547836 1308.99693899575 652.926841418496 0.000640326991453055 6.90133395114544e-08 1.44899523349979e-07 0.01006432816583 0.0200122282595628 0.140026734362435 0.0131625416102541 1.06805776302404e-05 0.00591567684959883 0.0540843231504009 0.0573670642872073
101 7.16060144904272 -60.0270983932891 1308.99693899575 652.926841418496 0.000650905662271828 6.90873525915927e-08 1.44744292911535e-07 0.0100658098421988 0.0200125557036696 0.140027700870549 0.0131703909037702 1.06754979449145e-05 0.00592139498068433 0.0540786050193155 0.0573670642872073
102 7.1601424526478 -60.0277507705212 1308.99693899575 652.926841418496 0.000661469660956926 6.91604081109528e-08 1.44591396626191e-07 0.0100672999752852 0.0200128871715325 0.140028688960335 0.0131781908064539 1.06705368767849e-05 0.00592703794654447 0.0540729620534554 0.0573670642872073
103 7.15969015163363 -60.028408504093 1308.99693899575 652.926841418496 0.000672015695049155 6.92324735385301e-08 1.44440888630603e-07 0.0100687980493747 0.0200132226123445 0.140029698728481 0.0131859384804136 1.06656965606206e-05 0.0059326032818728 0.054067396718127 0.0573670642872073
104 7.15924472638702 -60.0290714155253 1308.99693899575 652.926841418496 0.000682540483013361 6.93035168338503e-08 1.44292821733336e-07 0.0100703035428094 0.020013561973736 0.140030730263574 0.013193631114677 1.06609790696947e-05 0.00593808856063739 0.0540619114393624 0.0573670642872073
105 7.1588063536923 -60.0297393233946 1308.99693899575 652.926841418496 0.000693040755403662 6.93735064581349e-08 1.44147247422685e-07 0.0100718159282687 0.0200139052018026 0.140031783646028 0.0132012659261188 1.06563864161714e-05 0.00594349139683214 0.0540565086031677 0.0573670642872073
106 7.15837520670978 -60.0304120434244 1308.99693899575 652.926841418496 0.000703513256017141 6.94424113851858e-08 1.44004215875103e-07 0.0100733346730517 0.0200142522411353 0.140032858948013 0.0132088401603697 1.06519205515162e-05 0.00594880944520485 0.054051190554795 0.0573670642872073
107 7.15795145495605 -60.0310893885857 1308.99693899575 652.926841418496 0.000713954743035206 6.95102011119868e-08 1.43863775964181e-07 0.0100748592393605 0.0200146030348487 0.140033956233385 0.0132163510927098 1.06475833669271e-05 0.00595404040196227 0.0540459595980375 0.0573670642872073
108 7.15753526428619 -60.0317711691935 1308.99693899575 652.926841418496 0.000724361990156075 6.95768456690234e-08 1.43725975270134e-07 0.0100763890845846 0.0200149575246115 0.140035075557628 0.0132237960289422 1.06433766937851e-05 0.00595918200545241 0.0540408179945474 0.0573670642872073
109 7.15712679687763 -60.0324571930038 1308.99693899575 652.926841418496 0.000734731787711995 6.96423156303222e-08 1.43590860089753e-07 0.0100779236615861 0.0200153156506759 0.140036216967799 0.0132311723062512 1.06393023041218e-05 0.00596423203682425 0.0540357679631756 0.0573670642872073
110 7.15672621121587 -60.0331472653112 1308.99693899575 652.926841418496 0.000745060943778464 6.97065821232093e-08 1.4345847544676e-07 0.0100794624189857 0.0200156773519078 0.140037380502469 0.0132384772940417 1.06353619111028e-05 0.00596918832066534 0.0540308116793345 0.0573670642872073
111 7.15633366208164 -60.0338411890521 1308.99693899575 652.926841418496 0.000755346285269909 6.97696168377893e-08 1.43328865102548e-07 0.0100810048014498 0.0200160425658173 0.140038566191681 0.0132457083947628 1.06315571695237e-05 0.00597404872561726 0.0540259512743826 0.0573670642872073
112 7.15594930053967 -60.0345387648995 1308.99693899575 652.926841418496 0.000765584659024432 6.98313920361455e-08 1.43202071567239e-07 0.010082550249978 0.0200164112285893 0.140039774056906 0.0132528630447139 1.06278896763196e-05 0.00597881116496945 0.0540211888350304 0.0573670642872073
113 7.15557327392893 -60.0352397913675 1308.99693899575 652.926841418496 0.000775772932876562 6.98918805612623e-08 1.43078136111028e-07 0.0100840982021903 0.0200167832751139 0.140041004111001 0.0132599387148341 1.06243609710836e-05 0.00598347359723154 0.0540165264027684 0.0573670642872073
114 7.15520572585423 -60.0359440649115 1308.99693899575 652.926841418496 0.000785907996720847 6.99510558456724e-08 1.42957098775782e-07 0.0100856480926161 0.0200171586390175 0.140042256358177 0.0132669329114757 1.0620972536594e-05 0.00598803402668458 0.0540119659733153 0.0573670642872073
115 7.15484679617912 -60.0366513800266 1308.99693899575 652.926841418496 0.000795986763561074 7.00088919198272e-08 1.42838998386831e-07 0.0100871993529818 0.0200175372526943 0.140043530793969 0.0132738431771604 1.0617725799349e-05 0.00599249050391139 0.0540075094960885 0.0573670642872073
116 7.15449662102005 -60.0373615293562 1308.99693899575 652.926841418496 0.0008060061705496 7.00653634201945e-08 1.42723872564939e-07 0.0100887514125002 0.0200179190473368 0.14004482740521 0.0132806670913204 1.06146221301064e-05 0.00599684112630632 0.0540031588736936 0.0573670642872073
117 7.15415533274168 -60.0380743037867 1308.99693899575 652.926841418496 0.000815963180016199 7.01204455970835e-08 1.42611757738401e-07 0.0100903036981582 0.0200183039529679 0.140046146170011 0.0132874022710226 1.06116628444274e-05 0.00600108403856477 0.0539989159614352 0.0573670642872073
118 7.15382305995336 -60.0387894925568 1308.99693899575 652.926841418496 0.000825854780483748 7.01741143221993e-08 1.42502689155231e-07 0.0100918556350057 0.0200186918984719 0.140047487057742 0.0132940463716782 1.06088492032235e-05 0.00600521743315277 0.0539947825668472 0.0573670642872073
119 7.15349992750651 -60.0395068833545 1308.99693899575 652.926841418496 0.000835677987674088 7.02263460959272e-08 1.4239670089542e-07 0.0100934066464437 0.0200190828116266 0.140048850029025 0.0133005970877353 1.06061824133033e-05 0.00600923955075678 0.0539907604492432 0.0573670642872073
120 7.15318605649313 -60.0402262624273 1308.99693899575 652.926841418496 0.000845429845502121 7.02771180543505e-08 1.42293825883217e-07 0.0100949561545118 0.0200194766191343 0.140050235035722 0.0133070521533573 1.06036636279208e-05 0.00601314868071435 0.0539868513192856 0.0573670642872073
121 7.15288156424506 -60.0409474146785 1308.99693899575 652.926841418496 0.000855107427059687 7.03264079760019e-08 1.42194095899401e-07 0.010096503580176 0.0200198732466545 0.140051642020932 0.0133134093430859 1.06012939473209e-05 0.0060169431614255 0.0539830568385745 0.0573670642872073
122 7.15258656433422 -60.0416701237755 1308.99693899575 652.926841418496 0.000864707835586009 7.03741942883511e-08 1.42097541593528e-07 0.0100980483436151 0.0200202726188352 0.140053070918998 0.0133196664724881 1.05990744192833e-05 0.00602062138074554 0.0539793786192545 0.0573670642872073
123 7.15230116657352 -60.0423941722542 1308.99693899575 652.926841418496 0.000874228205429983 7.04204560740288e-08 1.42004192496106e-07 0.0100995898645071 0.0200206746593451 0.140054521655503 0.0133258213987902 1.05970060396622e-05 0.00602418177635933 0.0539758182236407 0.0573670642872073
124 7.15202547701857 -60.0431193416182 1308.99693899575 652.926841418496 0.00088366570299897 7.04651730767923e-08 1.41914077030679e-07 0.010101127562314 0.0200210792909054 0.140055994147288 0.0133318720214952 1.0595089752921e-05 0.0060276228361375 0.0539723771638626 0.0573670642872073
125 7.15175959797001 -60.0438454124469 1308.99693899575 652.926841418496 0.000893017527698325 7.05083257072308e-08 1.41827222525786e-07 0.0101026608565669 0.0200214864353223 0.140057488302463 0.0133378162829872 1.05933264526615e-05 0.00603094309847482 0.0539690569015253 0.0573670642872073
126 7.15150362797647 -60.044572164498 1308.99693899575 652.926841418496 0.000902280912858211 7.05498950482149e-08 1.41743655226784e-07 0.0101041891671487 0.0200218960135186 0.140059004020427 0.0133436521691208 1.05917169821456e-05 0.00603414115261099 0.0539658588473891 0.0573670642872073
127 7.15125766183804 -60.0452993768109 1308.99693899575 652.926841418496 0.000911453126651307 7.05898628600911e-08 1.41663400307491e-07 0.0101057119145768 0.0200223079455662 0.140060541191887 0.0133493777097967 1.05902621348095e-05 0.00603721563893434 0.0539627843610658 0.0573670642872073
128 7.15102179061034 -60.0460268278124 1308.99693899575 652.926841418496 0.000920531472997477 7.06282115856235e-08 1.41586481881633e-07 0.0101072285202839 0.0200227221507183 0.14006209969889 0.0133549909795231 1.0588962654769e-05 0.00604016524926844 0.0539598347507317 0.0573670642872073
129 7.15079610160894 -60.0467542954172 1308.99693899575 652.926841418496 0.000929513292458495 7.06649243546852e-08 1.41512923014075e-07 0.0101087384068975 0.0200231385474411 0.140063679414851 0.0133604900979634 1.05878192373151e-05 0.00604298872714222 0.0539570112728579 0.0573670642872073
130 7.15058067841421 -60.047481557135 1308.99693899575 652.926841418496 0.000938395963123284 7.06999849887001e-08 1.41442745731817e-07 0.0101102409985186 0.0200235570534467 0.140065280204591 0.0133658732304707 1.05868325293985e-05 0.00604568486804366 0.0539543151319564 0.0573670642872073
131 7.15037560087655 -60.0482083901695 1308.99693899575 652.926841418496 0.000947176901478386 7.07333780048387e-08 1.4137597103472e-07 0.0101117357209982 0.0200239775857247 0.140066901924371 0.0133711385886078 1.05860031301038e-05 0.00604825251965742 0.0539517474803427 0.0573670642872073
132 7.15018094512193 -60.0489345715267 1308.99693899575 652.926841418496 0.000955853563271825 7.07650886199692e-08 1.41312618905957e-07 0.010113222002212 0.0200244000605747 0.140068544421943 0.0133762844306552 1.05853315911105e-05 0.00605069058208677 0.0539493094179134 0.0573670642872073
133 7.14999678355764 -60.0496598781117 1308.99693899575 652.926841418496 0.000964423444362039 7.07951027543653e-08 1.41252708322164e-07 0.0101146992723342 0.0200248243936383 0.140070207536593 0.013381309062105 1.05848184171422e-05 0.00605299800805988 0.0539470019919403 0.0573670642872073
134 7.14982318487832 -60.0503840868365 1308.99693899575 652.926841418496 0.000972884081558767 7.0823407035174e-08 1.41196257263274e-07 0.0101161669641087 0.0200252504999315 0.140071891099191 0.0133862108361419 1.05844640664018e-05 0.00605517380312104 0.0539448261968791 0.0573670642872073
135 7.14966021407218 -60.051106974719 1308.99693899575 652.926841418496 0.000981233053451436 7.08499887996439e-08 1.41143282722019e-07 0.0101176245131186 0.0200256782938766 0.140073594932252 0.0133909881541116 1.05842689509927e-05 0.00605721702580673 0.0539427829741934 0.0573670642872073
136 7.14950793242729 -60.0518283189844 1308.99693899575 652.926841418496 0.000989467981226122 7.08748360981182e-08 1.41093800713079e-07 0.0101190713580537 0.0200261076893343 0.140075318849991 0.0133956394659761 1.05842334373254e-05 0.00605912678780708 0.053940873212193 0.0573670642872073
137 7.14936639753809 -60.0525478971687 1308.99693899575 652.926841418496 0.000997586529473293 7.08979376967913e-08 1.41047826281872e-07 0.0101205069409758 0.020026538599636 0.140077062658387 0.0134001632707563 1.05843578465092e-05 0.00606090225411283 0.0539390977458872 0.0573670642872073
138 7.14923566331184 -60.0532654872169 1308.99693899575 652.926841418496 0.00100558640698223 7.09192830802342e-08 1.41005373512963e-07 0.0101219307075815 0.0200269709376156 0.140078826155253 0.0134045581169626 1.05846424547278e-05 0.00606254264314808 0.053937457356852 0.0573670642872073
139 7.14911577997525 -60.0539808675848 1308.99693899575 652.926841418496 0.00101346536752567 7.09388624536886e-08 1.40966455538082e-07 0.0101233421074637 0.0200274046156417 0.140080609130303 0.0134088226030121 1.0585087493599e-05 0.00606404722688901 0.053935952773111 0.0573670642872073
140 7.14900679408102 -60.0546938173372 1308.99693899575 652.926841418496 0.00102122121063186 7.09566667451317e-08 1.40931084543738e-07 0.0101247405943688 0.0200278395456493 0.140082411365229 0.0134129553776341 1.05856931505177e-05 0.00606541533096882 0.0539345846690312 0.0573670642872073
141 7.1489087485144 -60.0554041162501 1308.99693899575 652.926841418496 0.00102885178234746 7.0972687607115e-08 1.40899271778423e-07 0.0101261256264533 0.020028275639172 0.140084232633779 0.0134169551402633 1.05864595689824e-05 0.00606664633476921 0.0539333536652308 0.0573670642872073
142 7.14882168249967 -60.0561115449035 1308.99693899575 652.926841418496 0.0010363549759867 7.09869174183776e-08 1.40871027559384e-07 0.0101274966665369 0.0200287128073736 0.140086072701839 0.0134208206414201 1.05873868489034e-05 0.00606773967149845 0.0539322603285016 0.0573670642872073
143 7.14874563160664 -60.0568158847856 1308.99693899575 652.926841418496 0.00104372873287101 7.09993492852366e-08 1.40846361278967e-07 0.0101288531823527 0.0200291509610799 0.140087931327517 0.0134245506830797 1.05884750468943e-05 0.00606869482825636 0.0539313051717437 0.0573670642872073
144 7.14868062775692 -60.0575169183856 1308.99693899575 652.926841418496 0.00105097104305529 7.10099770427558e-08 1.40825281410511e-07 0.0101301946467947 0.0200295900108106 0.140089808261234 0.0134281441190284 1.05897241765452e-05 0.0060695113460863 0.0539304886539137 0.0573670642872073
145 7.14862669923014 -60.058214429291 1308.99693899575 652.926841418496 0.00105807994604362 7.10187952556953e-08 1.40807795513795e-07 0.0101315205381635 0.020030029866811 0.140091703245819 0.0134315998552084 1.05911342086776e-05 0.00607018882001449 0.0539298111799855 0.0573670642872073
146 7.14858387067008 -60.0589082022834 1308.99693899575 652.926841418496 0.00106505353149439 7.10257992192432e-08 1.40793910240023e-07 0.010132830340407 0.0200304704390833 0.140093616016597 0.0134349168500496 1.05927050715811e-05 0.0060707268990767 0.0539292731009233 0.0573670642872073
147 7.14855216309053 -60.0595980234352 1308.99693899575 652.926841418496 0.00107188993991031 7.10309849595311e-08 1.40783631336344e-07 0.0101341235433603 0.0200309116374185 0.140095546301498 0.013438094114791 1.0594436651231e-05 0.00607112528633256 0.0539288747136674 0.0573670642872073
148 7.14853159388105 -60.0602836801994 1308.99693899575 652.926841418496 0.00107858736331934 7.10343492339353e-08 1.407769636499e-07 0.0101353996429805 0.0200313533714276 0.140097493821151 0.0134411307137886 1.0596328791488e-05 0.00607138373886764 0.0539286162611323 0.0573670642872073
149 7.14852217681251 -60.0609649615071 1308.99693899575 652.926841418496 0.00108514404594295 7.10358895311655e-08 1.40773911131397e-07 0.0101366581415798 0.0200317955505733 0.140099458288998 0.0134440257648125 1.0598381294278e-05 0.00607150206778341 0.0539284979322165 0.0573670642872073
150 7.14852392204247 -60.0616416578567 1308.99693899575 652.926841418496 0.00109155828485158 7.10356040711418e-08 1.40774476838193e-07 0.0101378985480544 0.020032238084201 0.140101439411398 0.0134467784393314 1.06005939197535e-05 0.00607148013817523 0.0539285198618247 0.0573670642872073
151 7.14853683612024 -60.062313561407 1308.99693899575 652.926841418496 0.00109782843060713 7.10334918046626e-08 1.40778662936905e-07 0.0101391203781107 0.0200326808815704 0.140103436887738 0.0134493879627854 1.06029663864356e-05 0.00607131786909865 0.0539286821309013 0.0573670642872073
152 7.14856092199183 -60.0629804660679 1308.99693899575 652.926841418496 0.00110395288789478 7.10295524128645e-08 1.40786470705521e-07 0.0101403231544871 0.0200331238518866 0.140105450410554 0.013451853614847 1.0605498371337e-05 0.00607101523352382 0.0539289847664762 0.0573670642872073
153 7.1485961790046 -60.0636421675868 1308.99693899575 652.926841418496 0.00110993011614047 7.10237863064745e-08 1.40797900535027e-07 0.0101415064071736 0.0200335669043311 0.140107479665646 0.0134541747296699 1.0608189510066e-05 0.00607057225827843 0.0539294277417215 0.0573670642872073
154 7.14864260291167 -60.0642984636423 1308.99693899575 652.926841418496 0.00111575863011631 7.10161946248582e-08 1.4081295193054e-07 0.0101426696736266 0.0200340099480927 0.140109524332198 0.013456350696126 1.06110393969108e-05 0.00606998902397919 0.0539300109760207 0.0573670642872073
155 7.14870018587609 -60.0649491539278 1308.99693899575 652.926841418496 0.00112143700053347 7.10067792348635e-08 1.40831623511944e-07 0.0101438124989808 0.0200344528923992 0.140111584082907 0.0134583809580304 1.06140475849052e-05 0.00606926566495185 0.0539307343350481 0.0573670642872073
156 7.14876891647479 -60.0655940402368 1308.99693899575 652.926841418496 0.00112696385462041 7.09955427294611e-08 1.40853913014039e-07 0.0101449344362572 0.0200348956465475 0.140113658584104 0.0134602650143539 1.06172135858752e-05 0.00606840236913991 0.05393159763086 0.0573670642872073
