#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
1097 7.20196534854708 -60.0075589080929 1308.99693899575 652.926841418496 0.000206211608883289 6.28108472281948e-08 1.59208169309825e-07 0.00999531313749874 0.0200457059089325 0.140107843680327 0.0126787586289791 1.13039469224691e-05 0 0 0.117367064287207
1098 7.20195981445379 -60.0075393063463 1308.99693899575 652.926841418496 0.000205775560043753 6.28116476143777e-08 1.59206140577516e-07 0.0099953267523591 0.0200456498790092 0.140107611896712 0.0126785970681284 1.13036588400631e-05 0 0 0.117367064287207
1099 7.20195429583316 -60.0075197570819 1308.99693899575 652.926841418496 0.000205340450093183 6.28124457729338e-08 1.5920411754304e-07 0.00999534032894325 0.0200455938635521 0.140107380621224 0.0126784359610324 1.13033715704118e-05 0 0 0.117367064287207
1100 7.20194879264255 -60.0075002601571 1308.99693899575 652.926841418496 0.000204906276979555 6.28132417099453e-08 1.59202100190551e-07 0.00999535386735338 0.0200455378628008 0.140107149852736 0.0126782753064291 1.13030851112341e-05 0 0 0.117367064287207
1101 7.20194330483942 -60.0074808154314 1308.99693899575 652.926841418496 0.000204473038655506 6.28140354314783e-08 1.59200088504243e-07 0.00999536736769138 0.0200454818769936 0.140106919590119 0.0126781151030598 1.1302799460255e-05 0 0 0.117367064287207
1102 7.20193783238138 -60.0074614227626 1308.99693899575 652.926841418496 0.000204040733078059 6.28148269435832e-08 1.59198082468355e-07 0.00999538083005893 0.0200454259063676 0.14010668983225 0.0126779553496695 1.13025146152061e-05 0 0 0.117367064287207
1103 7.2019323752261 -60.0074420820101 1308.99693899575 652.926841418496 0.000203609358208678 6.28156162522941e-08 1.59196082067169e-07 0.00999539425455747 0.0200453699511587 0.140106460578007 0.0126777960450062 1.13022305738252e-05 0 0 0.117367064287207
1104 7.20192693333142 -60.007422793034 1308.99693899575 652.926841418496 0.000203178912013324 6.28164033636297e-08 1.59194087285009e-07 0.00999540764128821 0.0200453140116017 0.14010623182627 0.0126776371878217 1.13019473338563e-05 0 0 0.117367064287207
1105 7.20192150665526 -60.0074035556946 1308.99693899575 652.926841418496 0.000202749392462787 6.28171882835929e-08 1.59192098106242e-07 0.00999542099035211 0.0200452580879302 0.140106003575923 0.0126774787768711 1.13016648930498e-05 0 0 0.117367064287207
1106 7.20191609515565 -60.0073843698517 1308.99693899575 652.926841418496 0.000202320797531519 6.28179710181705e-08 1.59190114515278e-07 0.00999543430184989 0.0200452021803764 0.140105775825851 0.0126773208109127 1.13013832491622e-05 0 0 0.117367064287207
1107 7.20191069879074 -60.0073652353658 1308.99693899575 652.926841418496 0.000201893125198915 6.28187515733338e-08 1.5918813649657e-07 0.00999544757588206 0.0200451462891717 0.140105548574941 0.0126771632887084 1.13011023999565e-05 0 0 0.117367064287207
1108 7.20190531751881 -60.007346152099 1308.99693899575 652.926841418496 0.000201466373448866 6.28195299550385e-08 1.59186164034612e-07 0.00999546081254883 0.0200450904145459 0.140105321822086 0.0126770062090235 1.13008223432015e-05 0 0 0.117367064287207
1109 7.20189995129822 -60.0073271199121 1308.99693899575 652.926841418496 0.000201040540269426 6.28203061692245e-08 1.59184197113942e-07 0.00999547401195023 0.0200450345567279 0.140105095566178 0.0126768495706265 1.13005430766727e-05 0 0 0.117367064287207
1110 7.20189460008746 -60.0073081386667 1308.99693899575 652.926841418496 0.000200615623653144 6.28210802218161e-08 1.59182235719138e-07 0.00999548717418604 0.0200449787159453 0.140104869806111 0.0126766933722895 1.13002645981513e-05 0 0 0.117367064287207
1111 7.20188926384513 -60.0072892082263 1308.99693899575 652.926841418496 0.000200191621596901 6.28218521187223e-08 1.59180279834822e-07 0.00999550029935578 0.0200449228924247 0.140104644540784 0.0126765376127876 1.12999869054249e-05 0 0 0.117367064287207
1112 7.20188394252994 -60.0072703284523 1308.99693899575 652.926841418496 0.000199768532101852 6.28226218658361e-08 1.59178329445657e-07 0.00999551338755877 0.0200448670863913 0.140104419769097 0.0126763822908995 1.12997099962874e-05 0 0 0.117367064287207
1113 7.20187863610071 -60.0072514992088 1308.99693899575 652.926841418496 0.000199346353173868 6.28233894690353e-08 1.59176384536349e-07 0.00999552643889405 0.0200448112980694 0.140104195489953 0.0126762274054073 1.12994338685386e-05 0 0 0.117367064287207
1114 7.20187334451636 -60.0072327203583 1308.99693899575 652.926841418496 0.000198925082822876 6.28241549341822e-08 1.59174445091645e-07 0.00999553945346047 0.0200447555276819 0.140103971702257 0.0126760729550962 1.12991585199844e-05 0 0 0.117367064287207
1115 7.20186806773595 -60.0072139917652 1308.99693899575 652.926841418496 0.00019850471906363 6.28249182671238e-08 1.59172511096333e-07 0.00999555243135663 0.0200446997754508 0.140103748404916 0.0126759189387549 1.1298883948437e-05 0 0 0.117367064287207
1116 7.20186280571861 -60.0071953132931 1308.99693899575 652.926841418496 0.000198085259914549 6.28256794736914e-08 1.59170582535244e-07 0.00999556537268086 0.0200446440415968 0.140103525596841 0.0126757653551752 1.12986101517145e-05 0 0 0.117367064287207
1117 7.20185755842361 -60.0071766848068 1308.99693899575 652.926841418496 0.000197666703398602 6.28264385597013e-08 1.59168659393249e-07 0.00999557827753129 0.0200445883263393 0.140103303276943 0.0126756122031525 1.12983371276412e-05 0 0 0.117367064287207
1118 7.20185232581031 -60.0071581061712 1308.99693899575 652.926841418496 0.000197249047543646 6.28271955309543e-08 1.59166741655262e-07 0.00999559114600582 0.020044532629897 0.140103081444137 0.0126754594814852 1.12980648740473e-05 0 0 0.117367064287207
1119 7.2018471078382 -60.0071395772516 1308.99693899575 652.926841418496 0.000196832290380866 6.28279503932358e-08 1.59164829306235e-07 0.00999560397820209 0.020044476952487 0.140102860097341 0.0126753071889752 1.12977933887691e-05 0 0 0.117367064287207
1120 7.20184190446686 -60.0071210979139 1308.99693899575 652.926841418496 0.000196416429946777 6.28287031523163e-08 1.59162922331166e-07 0.00999561677421752 0.0200444212943257 0.140102639235474 0.0126751553244276 1.1297522669649e-05 0 0 0.117367064287207
1121 7.20183671565599 -60.007102668023 1308.99693899575 652.926841418496 0.00019600146428167 6.28294538139509e-08 1.5916102071509e-07 0.00999562953414932 0.020044365655628 0.140102418857457 0.0126750038866506 1.12972527145354e-05 0 0 0.117367064287207
1122 7.20183154136538 -60.0070842874461 1308.99693899575 652.926841418496 0.000195587391429941 6.28302023838796e-08 1.59159124443083e-07 0.00999564225809443 0.0200443100366079 0.140102198962216 0.0126748528744559 1.12969835212825e-05 0 0 0.117367064287207
1123 7.20182638155496 -60.00706595605 1308.99693899575 652.926841418496 0.000195174209440707 6.28309488678272e-08 1.59157233500265e-07 0.00999565494614956 0.0200442544374783 0.140101979548677 0.0126747022866583 1.12967150877505e-05 0 0 0.117367064287207
1124 7.20182123618473 -60.0070476737015 1308.99693899575 652.926841418496 0.00019476191636697 6.28316932715034e-08 1.59155347871794e-07 0.0099956675984112 0.0200441988584508 0.140101760615769 0.012674552122076 1.12964474118059e-05 0 0 0.117367064287207
1125 7.20181610521482 -60.0070294402679 1308.99693899575 652.926841418496 0.000194350510266394 6.2832435600603e-08 1.59153467542869e-07 0.0099956802149756 0.0200441432997361 0.140101542162423 0.0126744023795302 1.12961804913206e-05 0 0 0.117367064287207
1126 7.20181098860547 -60.0070112556173 1308.99693899575 652.926841418496 0.000193939989200809 6.28331758608056e-08 1.5915159249873e-07 0.0099956927959388 0.0200440877615436 0.140101324187573 0.0126742530578455 1.12959143241729e-05 0 0 0.117367064287207
1127 7.20180588631702 -60.0069931196172 1308.99693899575 652.926841418496 0.000193530351235871 6.2833914057776e-08 1.59149722724657e-07 0.00999570534139658 0.0200440322440819 0.140101106690155 0.0126741041558497 1.12956489082467e-05 0 0 0.117367064287207
1128 7.20180079830991 -60.0069750321372 1308.99693899575 652.926841418496 0.000193121594441736 6.28346501971639e-08 1.59147858205971e-07 0.00999571785144451 0.0200439767475581 0.140100889669108 0.0126739556723737 1.12953842414318e-05 0 0 0.117367064287207
1129 7.2017957245447 -60.0069569930454 1308.99693899575 652.926841418496 0.000192713716893222 6.28353842846042e-08 1.59145998928031e-07 0.0099957303261779 0.0200439212721784 0.140100673123373 0.0126738076062516 1.12951203216241e-05 0 0 0.117367064287207
1130 7.20179066498204 -60.0069390022107 1308.99693899575 652.926841418496 0.000192306716668367 6.28361163257168e-08 1.59144144876238e-07 0.00999574276569186 0.0200438658181482 0.140100457051892 0.0126736599563209 1.12948571467251e-05 0 0 0.117367064287207
1131 7.20178561958271 -60.0069210595037 1308.99693899575 652.926841418496 0.000191900591850702 6.2836846326107e-08 1.59142296036033e-07 0.00999575517008127 0.0200438103856713 0.140100241453612 0.0126735127214221 1.12945947146423e-05 0 0 0.117367064287207
1132 7.20178058830756 -60.0069031647931 1308.99693899575 652.926841418496 0.000191495340526926 6.2837574291365e-08 1.59140452392895e-07 0.00999576753944074 0.0200437549749508 0.140100026327479 0.0126733659003988 1.12943330232889e-05 0 0 0.117367064287207
1133 7.20177557111758 -60.0068853179505 1308.99693899575 652.926841418496 0.000191090960788232 6.28383002270665e-08 1.59138613932346e-07 0.00999577987386471 0.0200436995861885 0.140099811672445 0.0126732194920979 1.1294072070584e-05 0 0 0.117367064287207
1134 7.20177056797384 -60.0068675188452 1308.99693899575 652.926841418496 0.000190687450730198 6.28390241387723e-08 1.59136780639945e-07 0.00999579217344733 0.0200436442195852 0.140099597487462 0.0126730734953695 1.12938118544525e-05 0 0 0.117367064287207
1135 7.20176557883753 -60.0068497673493 1308.99693899575 652.926841418496 0.00019028480845229 6.28397460320286e-08 1.5913495250129e-07 0.00999580443828258 0.0200435888753408 0.140099383771484 0.0126729279090667 1.1293552372825e-05 0 0 0.117367064287207
1136 7.20176060366994 -60.0068320633335 1308.99693899575 652.926841418496 0.000189883032058358 6.2840465912367e-08 1.5913312950202e-07 0.00999581666846417 0.0200435335536539 0.140099170523468 0.0126727827320459 1.12932936236379e-05 0 0 0.117367064287207
1137 7.20175564243246 -60.0068144066698 1308.99693899575 652.926841418496 0.00018948211965647 6.28411837853043e-08 1.59131311627814e-07 0.0099958288640856 0.0200434782547221 0.140098957742375 0.0126726379631664 1.12930356048333e-05 0 0 0.117367064287207
1138 7.20175069508659 -60.0067967972299 1308.99693899575 652.926841418496 0.00018908206935847 6.28418996563428e-08 1.59129498864388e-07 0.00999584102524013 0.020043422978742 0.140098745427165 0.0126724936012908 1.12927783143592e-05 0 0 0.117367064287207
1139 7.20174576159394 -60.0067792348867 1308.99693899575 652.926841418496 0.00018868287928081 6.28426135309704e-08 1.59127691197499e-07 0.0099958531520208 0.0200433677259092 0.140098533576804 0.0126723496452848 1.1292521750169e-05 0 0 0.117367064287207
1140 7.20174084191619 -60.0067617195122 1308.99693899575 652.926841418496 0.00018828454754366 6.28433254146602e-08 1.59125888612941e-07 0.00999586524452042 0.020043312496418 0.140098322190257 0.0126722060940172 1.12922659102221e-05 0 0 0.117367064287207
1141 7.20173593601517 -60.0067442509801 1308.99693899575 652.926841418496 0.000187887072271631 6.2844035312871e-08 1.59124091096549e-07 0.00999587730283159 0.0200432572904619 0.140098111266492 0.0126720629463598 1.12920107924834e-05 0 0 0.117367064287207
1142 7.20173104385278 -60.0067268291636 1308.99693899575 652.926841418496 0.00018749045159322 6.28447432310473e-08 1.59122298634195e-07 0.00999588932704665 0.0200432021082333 0.140097900804482 0.0126719202011877 1.12917563949236e-05 0 0 0.117367064287207
1143 7.20172616539104 -60.0067094539365 1308.99693899575 652.926841418496 0.000187094683641198 6.28454491746189e-08 1.59120511211791e-07 0.00999590131725774 0.0200431469499236 0.140097690803198 0.0126717778573788 1.12915027155189e-05 0 0 0.117367064287207
1144 7.20172130059205 -60.0066921251725 1308.99693899575 652.926841418496 0.00018669976655239 6.28461531490013e-08 1.59118728815288e-07 0.00999591327355679 0.020043091815723 0.140097481261617 0.0126716359138144 1.12912497522512e-05 0 0 0.117367064287207
1145 7.20171644941804 -60.0066748427462 1308.99693899575 652.926841418496 0.000186305698467726 6.28468551595958e-08 1.59116951430674e-07 0.00999592519603546 0.0200430367058208 0.140097272178716 0.0126714943693784 1.12909975031081e-05 0 0 0.117367064287207
1146 7.20171161183133 -60.0066576065331 1308.99693899575 652.926841418496 0.000185912477531913 6.28475552117894e-08 1.59115179043975e-07 0.00999593708478522 0.0200429816204054 0.140097063553475 0.0126713532229584 1.12907459660826e-05 0 0 0.117367064287207
1147 7.20170678779433 -60.0066404164077 1308.99693899575 652.926841418496 0.000185520101894099 6.28482533109547e-08 1.59113411641258e-07 0.00999594893989731 0.0200429265596639 0.140096855384877 0.0126712124734444 1.12904951391736e-05 0 0 0.117367064287207
1148 7.20170197726958 -60.0066232722457 1308.99693899575 652.926841418496 0.000185128569707371 6.28489494624501e-08 1.59111649208626e-07 0.00999596076146272 0.0200428715237825 0.140096647671906 0.0126710721197298 1.12902450203853e-05 0 0 0.117367064287207
1149 7.20169718021968 -60.0066061739228 1308.99693899575 652.926841418496 0.000184737879128816 6.28496436716198e-08 1.5910989173222e-07 0.00999597254957224 0.0200428165129465 0.140096440413549 0.0126709321607111 1.12899956077275e-05 0 0 0.117367064287207
1150 7.20169239660736 -60.0065891213143 1308.99693899575 652.926841418496 0.000184348028319792 6.28503359437938e-08 1.59108139198219e-07 0.00999598430431644 0.02004276152734 0.140096233608794 0.0126707925952876 1.12897468992156e-05 0 0 0.117367064287207
1151 7.20168762639546 -60.0065721142979 1308.99693899575 652.926841418496 0.000183959015445545 6.28510262842883e-08 1.59106391592842e-07 0.00999599602578567 0.0200427065671462 0.140096027256634 0.0126706534223617 1.12894988928706e-05 0 0 0.117367064287207
1152 7.20168286954688 -60.0065551527502 1308.99693899575 652.926841418496 0.00018357083867504 6.28517146984048e-08 1.59104648902344e-07 0.00999600771407005 0.0200426516325473 0.140095821356061 0.0126705146408388 1.12892515867189e-05 0 0 0.117367064287207
1153 7.20167812602467 -60.0065382365483 1308.99693899575 652.926841418496 0.000183183496181627 6.28524011914314e-08 1.59102911113017e-07 0.00999601936925946 0.0200425967237245 0.140095615906072 0.0126703762496273 1.12890049787925e-05 0 0 0.117367064287207
1154 7.20167339579193 -60.0065213655683 1308.99693899575 652.926841418496 0.000182796986142819 6.28530857686417e-08 1.59101178211192e-07 0.00999603099144358 0.020042541840858 0.140095410905664 0.0126702382476387 1.12887590671286e-05 0 0 0.117367064287207
1155 7.20166867881189 -60.0065045396904 1308.99693899575 652.926841418496 0.000182411306739572 6.28537684352955e-08 1.59099450183237e-07 0.00999604258071187 0.020042486984127 0.140095206353838 0.0126701006337873 1.12885138497703e-05 0 0 0.117367064287207
1156 7.20166397504788 -60.0064877587908 1308.99693899575 652.926841418496 0.000182026456157558 6.28544491966388e-08 1.59097727015557e-07 0.00999605413715356 0.0200424321537096 0.140095002249596 0.0126699634069906 1.12882693247659e-05 0 0 0.117367064287207
1157 7.20165928446332 -60.0064710227488 1308.99693899575 652.926841418496 0.000181642432585671 6.28551280579031e-08 1.59096008694594e-07 0.00999606566085766 0.0200423773497831 0.140094798591942 0.0126698265661688 1.12880254901691e-05 0 0 0.117367064287207
1158 7.20165460702173 -60.0064543314437 1308.99693899575 652.926841418496 0.000181259234217246 6.28558050243067e-08 1.5909429520683e-07 0.00999607715191297 0.0200423225725237 0.140094595379884 0.0126696901102452 1.12877823440391e-05 0 0 0.117367064287207
1159 7.20164994268672 -60.0064376847532 1308.99693899575 652.926841418496 0.000180876859249668 6.28564801010538e-08 1.5909258653878e-07 0.00999608861040804 0.0200422678221068 0.14009439261243 0.0126695540381462 1.12875398844405e-05 0 0 0.117367064287207
1160 7.20164529142202 -60.0064210825583 1308.99693899575 652.926841418496 0.000180495305884154 6.28571532933345e-08 1.59090882676999e-07 0.00999610003643124 0.0200422130987065 0.140094190288593 0.0126694183488009 1.12872981094434e-05 0 0 0.117367064287207
1161 7.20164065319144 -60.0064045247378 1308.99693899575 652.926841418496 0.000180114572325196 6.28578246063256e-08 1.59089183608076e-07 0.0099961114300707 0.0200421584024961 0.140093988407384 0.0126692830411414 1.12870570171231e-05 0 0 0.117367064287207
1162 7.20163602795889 -60.0063880111717 1308.99693899575 652.926841418496 0.00017973465678256 6.28584940451899e-08 1.59087489318641e-07 0.00999612279141435 0.0200421037336481 0.140093786967821 0.0126691481141028 1.12868166055602e-05 0 0 0.117367064287207
1163 7.20163141568838 -60.0063715417412 1308.99693899575 652.926841418496 0.000179355557468897 6.28591616150763e-08 1.59085799795357e-07 0.00999613412054986 0.0200420490923338 0.140093585968921 0.0126690135666232 1.12865768728411e-05 0 0 0.117367064287207
1164 7.20162681634401 -60.006355116327 1308.99693899575 652.926841418496 0.000178977272601355 6.28598273211204e-08 1.59084115024924e-07 0.00999614541756472 0.0200419944787237 0.140093385409703 0.0126688793976434 1.12863378170569e-05 0 0 0.117367064287207
1165 7.20162222989 -60.0063387348094 1308.99693899575 652.926841418496 0.000178599800400359 6.28604911684439e-08 1.59082434994081e-07 0.0099961566825462 0.0200419398929871 0.14009318528919 0.0126687456061072 1.12860994363045e-05 0 0 0.117367064287207
1166 7.20161765629065 -60.0063223970704 1308.99693899575 652.926841418496 0.000178223139090883 6.2861153162155e-08 1.59080759689601e-07 0.00999616791558134 0.0200418853352927 0.140092985606407 0.0126686121909613 1.1285861728686e-05 0 0 0.117367064287207
1167 7.20161309551034 -60.0063061029917 1308.99693899575 652.926841418496 0.000177847286901678 6.28618133073482e-08 1.59079089098295e-07 0.00999617911675697 0.020041830805808 0.140092786360379 0.0126684791511554 1.12856246923086e-05 0 0 0.117367064287207
1168 7.20160854751358 -60.0062898524551 1308.99693899575 652.926841418496 0.000177472242065102 6.28624716091046e-08 1.59077423207007e-07 0.0099961902861597 0.0200417763046996 0.140092587550137 0.0126683464856419 1.12853883252849e-05 0 0 0.117367064287207
1169 7.20160401226496 -60.0062736453428 1308.99693899575 652.926841418496 0.000177098002817511 6.28631280724915e-08 1.59075762002622e-07 0.00999620142387593 0.0200417218321332 0.140092389174709 0.0126682141933762 1.1285152625733e-05 0 0 0.117367064287207
1170 7.20159948972915 -60.0062574815388 1308.99693899575 652.926841418496 0.000176724567399478 6.28637827025632e-08 1.59074105472057e-07 0.00999621252999185 0.0200416673882735 0.14009219123313 0.0126680822733165 1.12849175917758e-05 0 0 0.117367064287207
1171 7.20159497987095 -60.0062413609242 1308.99693899575 652.926841418496 0.000176351934054852 6.28644355043601e-08 1.59072453602266e-07 0.0099962236045934 0.0200416129732843 0.140091993724435 0.0126679507244239 1.12846832215417e-05 0 0 0.117367064287207
1172 7.20159048265522 -60.0062252833835 1308.99693899575 652.926841418496 0.000175980101031759 6.28650864829094e-08 1.59070806380241e-07 0.00999623464776634 0.0200415585873285 0.140091796647661 0.0126678195456625 1.12844495131643e-05 0 0 0.117367064287207
1173 7.20158599804694 -60.0062092488006 1308.99693899575 652.926841418496 0.000175609066582372 6.2865735643225e-08 1.59069163793006e-07 0.00999624565959623 0.0200415042305681 0.140091600001848 0.0126676887359988 1.12842164647824e-05 0 0 0.117367064287207
1174 7.20158152601118 -60.0061932570579 1308.99693899575 652.926841418496 0.000175238828962254 6.28663829903072e-08 1.59067525827624e-07 0.00999625664016837 0.0200414499031641 0.140091403786036 0.0126675582944027 1.12839840745399e-05 0 0 0.117367064287207
1175 7.20157706651309 -60.0061773080414 1308.99693899575 652.926841418496 0.000174869386430576 6.28670285291431e-08 1.59065892471191e-07 0.00999626758956789 0.0200413956052765 0.140091207999271 0.0126674282198465 1.1283752340586e-05 0 0 0.117367064287207
1176 7.20157261951792 -60.0061614016353 1308.99693899575 652.926841418496 0.000174500737251115 6.28676722647067e-08 1.59064263710841e-07 0.00999627850787967 0.0200413413370646 0.140091012640597 0.0126672985113055 1.12835212610749e-05 0 0 0.117367064287207
1177 7.20156818499104 -60.0061455377233 1308.99693899575 652.926841418496 0.000174132879690814 6.28683142019584e-08 1.5906263953374e-07 0.00999628939518841 0.0200412870986866 0.140090817709063 0.0126671691677579 1.12832908341662e-05 0 0 0.117367064287207
1178 7.20156376289787 -60.0061297161924 1308.99693899575 652.926841418496 0.000173765812020665 6.28689543458458e-08 1.59061019927092e-07 0.00999630025157857 0.0200412328902998 0.140090623203718 0.0126670401881844 1.12830610580244e-05 0 0 0.117367064287207
1179 7.20155935320397 -60.0061139369269 1308.99693899575 652.926841418496 0.000173399532515772 6.28695927013029e-08 1.59059404878135e-07 0.00999631107713441 0.0200411787120608 0.140090429123616 0.012666911571569 1.12828319308193e-05 0 0 0.117367064287207
1180 7.20155495587494 -60.0060981998121 1308.99693899575 652.926841418496 0.000173034039454345 6.28702292732509e-08 1.59057794374144e-07 0.00999632187193998 0.0200411245641251 0.14009023546781 0.0126667833168979 1.12826034507255e-05 0 0 0.117367064287207
1181 7.20155057087652 -60.0060825047369 1308.99693899575 652.926841418496 0.000172669331119035 6.28708640665975e-08 1.59056188402425e-07 0.00999633263607913 0.0200410704466472 0.140090042235356 0.0126666554231606 1.12823756159231e-05 0 0 0.117367064287207
1182 7.20154619817453 -60.006066851584 1308.99693899575 652.926841418496 0.000172305405795881 6.28714970862378e-08 1.59054586950323e-07 0.00999634336963548 0.020041016359781 0.140089849425314 0.0126665278893491 1.1282148424597e-05 0 0 0.117367064287207
1183 7.20154183773487 -60.006051240243 1308.99693899575 652.926841418496 0.00017194226177486 6.28721283370534e-08 1.59052990005216e-07 0.00999635407269244 0.0200409623036793 0.140089657036744 0.0126664007144582 1.12819218749372e-05 0 0 0.117367064287207
1184 7.20153748952353 -60.0060356706 1308.99693899575 652.926841418496 0.000171579897349561 6.2872757823913e-08 1.59051397554516e-07 0.00999636474533325 0.0200409082784941 0.140089465068709 0.0126662738974856 1.12816959651389e-05 0 0 0.117367064287207
1185 7.20153315350662 -60.0060201425418 1308.99693899575 652.926841418496 0.000171218310817567 6.28733855516727e-08 1.59049809585671e-07 0.00999637538764087 0.0200408542843763 0.140089273520273 0.0126661474374315 1.12814706934021e-05 0 0 0.117367064287207
1186 7.20152882965031 -60.0060046559577 1308.99693899575 652.926841418496 0.000170857500479904 6.2874011525175e-08 1.59048226086162e-07 0.0099963859996981 0.0200408003214763 0.140089082390504 0.0126660213332991 1.1281246057932e-05 0 0 0.117367064287207
1187 7.20152451792089 -60.0059892107336 1308.99693899575 652.926841418496 0.000170497464641872 6.28746357492501e-08 1.59046647043506e-07 0.00999639658158753 0.0200407463899434 0.14008889167847 0.0126658955840943 1.12810220569387e-05 0 0 0.117367064287207
1188 7.20152021828472 -60.0059738067592 1308.99693899575 652.926841418496 0.000170138201611658 6.28752582287147e-08 1.59045072445254e-07 0.00999640713339152 0.0200406924899259 0.140088701383242 0.0126657701888255 1.12807986886375e-05 0 0 0.117367064287207
1189 7.20151593070825 -60.0059584439231 1308.99693899575 652.926841418496 0.000169779709701945 6.28758789683731e-08 1.59043502278991e-07 0.00999641765519225 0.0200406386215714 0.140088511503894 0.0126656451465042 1.12805759512484e-05 0 0 0.117367064287207
1190 7.20151165515803 -60.0059431221127 1308.99693899575 652.926841418496 0.000169421987228469 6.28764979730166e-08 1.59041936532335e-07 0.00999642814707167 0.0200405847850266 0.140088322039501 0.0126655204561444 1.12803538429966e-05 0 0 0.117367064287207
1191 7.20150739160072 -60.0059278412192 1308.99693899575 652.926841418496 0.000169065032511351 6.28771152474237e-08 1.5904037519294e-07 0.00999643860911156 0.0200405309804373 0.14008813298914 0.0126653961167627 1.1280132362112e-05 0 0 0.117367064287207
1192 7.20150314000303 -60.0059126011311 1308.99693899575 652.926841418496 0.000168708843873822 6.28777307963603e-08 1.59038818248493e-07 0.00999644904139341 0.0200404772079485 0.14008794435189 0.0126652721273787 1.12799115068297e-05 0 0 0.117367064287207
1193 7.20149890033178 -60.0058974017379 1308.99693899575 652.926841418496 0.000168353419643164 6.28783446245793e-08 1.59037265686714e-07 0.00999645944399859 0.0200404234677043 0.140087756126833 0.0126651484870144 1.12796912753896e-05 0 0 0.117367064287207
1194 7.2014946725539 -60.0058822429305 1308.99693899575 652.926841418496 0.000167998758150323 6.2878956736821e-08 1.59035717495359e-07 0.00999646981700825 0.0200403697598479 0.140087568313052 0.0126650251946948 1.12794716660365e-05 0 0 0.117367064287207
1195 7.20149045663637 -60.0058671245989 1308.99693899575 652.926841418496 0.000167644857729576 6.28795671378132e-08 1.59034173662217e-07 0.00999648016050329 0.0200403160845216 0.140087380909632 0.0126649022494473 1.12792526770201e-05 0 0 0.117367064287207
1196 7.20148625254629 -60.0058520466337 1308.99693899575 652.926841418496 0.00016729171671942 6.28801758322709e-08 1.59032634175108e-07 0.00999649047456444 0.0200402624418671 0.140087193915662 0.0126647796503021 1.12790343065951e-05 0 0 0.117367064287207
1197 7.20148206025083 -60.0058370089256 1308.99693899575 652.926841418496 0.000166939333461458 6.28807828248964e-08 1.59031099021889e-07 0.00999650075927222 0.0200402088320249 0.14008700733023 0.0126646573962921 1.1278816553021e-05 0 0 0.117367064287207
1198 7.20147787971726 -60.0058220113669 1308.99693899575 652.926841418496 0.000166587706301291 6.28813881203797e-08 1.59029568190449e-07 0.00999651101470695 0.020040155255135 0.140086821152428 0.0126645354864528 1.1278599414562e-05 0 0 0.117367064287207
1199 7.20147371091295 -60.0058070538481 1308.99693899575 652.926841418496 0.000166236833588351 6.2881991723398e-08 1.5902804166871e-07 0.00999652124094873 0.0200401017113363 0.140086635381351 0.0126644139198224 1.12783828894873e-05 0 0 0.117367064287207
1200 7.20146955380534 -60.0057921362612 1308.99693899575 652.926841418496 0.000165886713674734 6.28825936386163e-08 1.59026519444627e-07 0.00999653143807748 0.0200400482007669 0.140086450016092 0.0126642926954418 1.12781669760711e-05 0 0 0.117367064287207
1201 7.20146540836195 -60.0057772584994 1308.99693899575 652.926841418496 0.000165537344917255 6.28831938706867e-08 1.5902500150619e-07 0.0099965416061729 0.0200399947235643 0.14008626505575 0.0126641718123543 1.1277951672592e-05 0 0 0.117367064287207
1202 7.20146127455041 -60.0057624204538 1308.99693899575 652.926841418496 0.000165188725675836 6.28837924242492e-08 1.5902348784142e-07 0.00999655174531448 0.0200399412798648 0.140086080499426 0.0126640512696061 1.12777369773339e-05 0 0 0.117367064287207
1203 7.20145715233844 -60.0057476220175 1308.99693899575 652.926841418496 0.000164840854314174 6.28843893039312e-08 1.59021978438373e-07 0.00999656185558155 0.0200398878698042 0.140085896346219 0.012663931066246 1.1277522888585e-05 0 0 0.117367064287207
1204 7.20145304169383 -60.005732863084 1308.99693899575 652.926841418496 0.000164493729199577 6.28849845143478e-08 1.59020473285135e-07 0.00999657193705318 0.0200398344935173 0.140085712595234 0.0126638112013252 1.12773094046387e-05 0 0 0.117367064287207
1205 7.20144894258446 -60.0057181435473 1308.99693899575 652.926841418496 0.000164147348702903 6.28855780601018e-08 1.59018972369828e-07 0.00999658198980828 0.020039781151138 0.140085529245577 0.0126636916738978 1.12770965237928e-05 0 0 0.117367064287207
1206 7.20144485497831 -60.0057034632991 1308.99693899575 652.926841418496 0.000163801711198286 6.28861699457834e-08 1.59017475680605e-07 0.00999659201392556 0.0200397278427996 0.140085346296356 0.0126635724830203 1.12768842443503e-05 0 0 0.117367064287207
1207 7.20144077884343 -60.0056888222351 1308.99693899575 652.926841418496 0.000163456815063856 6.28867601759709e-08 1.59015983205651e-07 0.0099966020094835 0.0200396745686344 0.140085163746679 0.0126634536277519 1.12766725646184e-05 0 0 0.117367064287207
1208 7.20143671414798 -60.0056742202487 1308.99693899575 652.926841418496 0.000163112658681186 6.288734875523e-08 1.59014494933186e-07 0.0099966119765604 0.0200396213287741 0.140084981595659 0.0126633351071543 1.12764614829094e-05 0 0 0.117367064287207
